platform,rating,text,date,thumbsUp,reviewer
Deliveroo,1,"worst fraudsters in UAE. they lure with different scams and then cancel the order. when u complain, simply say, its a system glitch and we cant do anything. bunch of thugs tbh.",2025-09-19 15:10:51,0,Muhammad Shuaib
Deliveroo,1,horrible it doesn't even let ne log. would not recommend.,2025-09-19 14:48:11,0,Inga Butkute
Deliveroo,5,"My delivery was really quick, the courier was very pleasant and respectful",2025-09-19 14:17:42,0,Sonya Geraghty
Deliveroo,5,love delivero!,2025-09-19 13:20:25,0,Nabila Zoubi
Deliveroo,1,"if you want your food delivered soggy and cold by an angry man ""on a bike"" but actually in a car, this app is perfect for you",2025-09-19 11:05:06,0,G Howard
Deliveroo,1,"Ordered. 20 mins in - ""trying to find a rider"" - order wasn't even being made. Cancelled the order.",2025-09-19 09:27:56,0,Shane Heaney
Deliveroo,2,first delivery and things are out of stock,2025-09-19 04:52:07,0,Brennan Mongan
Deliveroo,3,good,2025-09-19 04:02:11,0,Abuthakir Noormohamed
Deliveroo,1,Theives,2025-09-19 01:51:09,0,Carl Williams
Deliveroo,2,"None of the codes offered work, student discount wouldn't work either. no point giving discount codes if they don't work",2025-09-19 01:43:45,0,Everlyn Murphy
Deliveroo,1,"They tried to deliver someone else's order, which I refused to accept, then they wouldn't refund me because I told the driver the code when he asked. Straight up theft.",2025-09-19 00:33:09,0,Byron Blay
Deliveroo,5,great,2025-09-19 00:14:07,0,Javaid Khan
Deliveroo,1,it's my first order still we didn't get 12 pounds off,2025-09-18 23:14:57,0,Venkata Hari Krishna Puli
Deliveroo,5,😍,2025-09-18 22:12:33,0,haider alallaq
Deliveroo,1,food was late and cold,2025-09-18 21:33:58,0,Kim Sharman
Deliveroo,5,nice easy application,2025-09-18 20:23:00,0,Chuckie Bantoy
Deliveroo,1,SCAMMERS. They said via live chat they would refund an order that was on hold but took the money anyway. NEVER USING AGAIN.,2025-09-18 18:11:42,0,Vicki
Deliveroo,2,"missing items , no receipt",2025-09-18 17:47:20,0,baher samy
Deliveroo,3,you don't get told of missing products then substitute is just given like it or not.,2025-09-18 17:36:55,0,Brenda askham
Deliveroo,1,this app pisses me off,2025-09-18 17:14:21,0,Arclet
Deliveroo,3,Delivery costs are very expensive,2025-09-18 14:22:52,0,Thomas
Deliveroo,5,nice easy to use i love it 😀,2025-09-18 04:57:49,0,Haitham Massalkhi
Deliveroo,1,Spam push notifications.,2025-09-17 22:34:42,0,A guy
Deliveroo,1,doesn't work on WiFi at all!!!,2025-09-17 22:15:55,0,Mediocre Modeller
Deliveroo,1,got an order with half of the item missing. won't get the refund because i didn't got any pictures of the missing items....ridiculous.,2025-09-17 21:47:29,0,Delacroix
Deliveroo,1,"I used to like this app until I got scammed recently. After I made an order from a market using this app, A pop out window showed that I can order for free from any nearby store and there was a countdown. I did that but they charged me again another delivery fee. After contacting customer support, they said there is nothing they can do and that I should have had a screenshot. Do they expect us to make screenshots of everything in the app? Very disappointed",2025-09-17 21:22:29,3,Kamel Hamdan
Deliveroo,4,"Great service app, but monthly prices are quite high.",2025-09-17 18:02:58,0,chinwe71
Deliveroo,5,very quick service,2025-09-17 13:32:30,0,Alison Jones
Deliveroo,1,your small order charge is killing the fun.,2025-09-17 12:07:58,0,Hasan Alardi
Deliveroo,4,They said at first order 50aed free where's?,2025-09-17 11:05:34,0,Fatima Ch Fatima Ch
Deliveroo,1,Deletroo,2025-09-17 05:32:15,0,Elle T
Deliveroo,5,deadly,2025-09-17 02:20:21,0,Dáire Porter
Deliveroo,1,i cant redeem my first order voucher itself.,2025-09-17 01:54:46,0,Vipin
Deliveroo,1,"JUSTEAT is the best option. ...,.................................................. Very bad customer service not responding to queries very bad and irresponsible delivery agent. we didn't receive the service and anyway they charged us. Ordered a product and the guy kept it in a walking path instead of keeping it in the reception. They promote offers and discounts but increase the price in delivery.",2025-09-17 01:36:55,0,prabhu s
Deliveroo,5,"Great portion sizes, delicious food, fast delivery!",2025-09-16 23:13:45,0,Rachael Blackburn
Deliveroo,1,customer service is (awful) when you have problems with your food order and what they offer to you is a joke,2025-09-16 22:54:56,0,Anthony Wilson
Deliveroo,1,arrived cold and the drink had spilt all over it.,2025-09-16 20:48:50,0,anne Gormley
Deliveroo,5,good,2025-09-16 20:37:45,0,Mian Ehsan
Deliveroo,4,"App sporadically freezes leaving me in the lurch when money has gone from my account, but I have no confirmation that an order was made. Also, adverts!",2025-09-16 19:32:46,0,Ol M-C
Deliveroo,5,service is good,2025-09-16 17:27:48,0,Jaypee Sayud
Deliveroo,1,"Poor customer service, and a poor company in general. A huge issue is also the drivers, it's never the actual driver you're supposed to get, it's always someone completely different to the delivery profile shown. Shows a woman, I get a man turning up at my door. This must be a safety issue for one, but also they're allowing people who mite not be allowed to work to work using other people's accounts. I've stopped using the app due to this issue, customers are being put at risk by this.",2025-09-16 16:38:01,0,Christopher
Deliveroo,1,Worst service,2025-09-16 16:30:37,0,Shakir Pyarampalli
Deliveroo,1,"misleading, money grabbers , avoid at all costs, appalling customer service",2025-09-16 12:16:52,0,M Bollard
Deliveroo,3,deliveroo accept little responsibility when drivers delay/ make errors.,2025-09-16 01:04:32,0,Keith Barrett
Deliveroo,1,the app wouldn't allow me to enter the discount code,2025-09-16 00:35:49,0,Rita Atkins
Deliveroo,1,"I had a voucher for being a first time user. however, was refused it. because ""It wasn't my first order""?! literally downloaded it had nothing but problems. I tried to message them, no reply, wouldn't bother.",2025-09-15 23:36:52,0,megan Smith
Deliveroo,1,not comparable with other delivery app.prices are more than other apps,2025-09-15 22:07:43,0,princess Madiha
Deliveroo,5,great choice of restaurants and quick delivery,2025-09-15 20:16:14,0,Joanne Carswell
Deliveroo,1,Probably this app is for a certain level of people... they don't deliver to Wakrah or outside Doha...,2025-09-15 19:42:53,0,Khaled. JR
Deliveroo,1,"don't download it, is better. terrible app.",2025-09-15 16:43:03,0,Kevin
Deliveroo,5,excellent,2025-09-15 16:40:26,0,Haider Khan
Deliveroo,5,good service,2025-09-15 15:47:51,0,Sarah Arnfield
Deliveroo,4,fast service,2025-09-15 14:28:20,0,Azeem
Deliveroo,5,brilliant service,2025-09-15 13:32:41,0,celine dimond
Deliveroo,1,UK illegal Migrant crisis enablers.,2025-09-15 13:21:46,0,Bogdan Czechowski
Deliveroo,1,stop hiring illegals.......,2025-09-15 12:45:42,0,Grant Brown
Deliveroo,5,always appreciated the delivery Riders specially delivroo ❤️,2025-09-15 12:37:50,0,Charlotte Gacuma
Deliveroo,5,I'm glad I kept all the food! 😁,2025-09-15 06:34:50,0,Yasmine Fowel
Deliveroo,1,"kept delaying the order 5 minutes until it was a total of 35 min delay from their estimate, only to cancel the order outside the house because apparently they had damaged the food..now going to McDonald's to get food myself, with a total of 70+ min delay in eating the food.",2025-09-15 00:52:48,0,Rohit Chauhan
Deliveroo,5,just perfect. more offers needed for families,2025-09-15 00:47:29,0,Lilly P
Deliveroo,1,"We had a discount code that we put in, but then an error occurred, and we had to imput the discount code again. Upon doing so, the app then said the discount code had already been redeemed from the first time we put it in even though we hadn't ordered anything yet. Extremely frustrating",2025-09-14 23:37:07,1,Amisha
Deliveroo,1,"doesn't recognize address i give, so i add the address manually and pin the location on the map and it tells me it's too far from the address; doesn't accept paypal despite giving it as an option; says voucher can't be used with payment method. took a whole hour to get our order done. absolute mess.",2025-09-14 23:13:51,0,Approaching Etterath
Deliveroo,1,"Why is there a ""premium"" delivery button? Am i not already paying for delivery? When this button goes away, so does my review. Dropping to 1*. It is now almost every order. I am not going to pay even more just to get my order in time. I am already paying 8€ per month. This is ridiculous. Edit 2: The plague with riders doing multi app is ridiculous. it's not enough that deliveroo stacks multiple orders, they also don't take any action against multi app riders.",2025-09-14 22:52:23,2,Steve Grs
Deliveroo,1,"very hard to use, and too few options though",2025-09-14 22:13:36,0,Mustafa Abdulwahab
Deliveroo,1,dont ask me to review just after installation. enjoy the feedback! :),2025-09-14 21:39:13,0,S90 S90
Deliveroo,1,"estimated delivery was 25-30 mins, it actually took an hour and a half!",2025-09-14 20:08:14,0,Kelly
Deliveroo,1,i didn't receive an item i paid for !!,2025-09-14 19:37:46,0,Joe Jenk
Deliveroo,1,"App is fine, customer service is diabolical",2025-09-14 19:03:30,0,Nigel Fuller
Deliveroo,5,good options,2025-09-14 17:09:51,0,kamal miah
Deliveroo,5,"love deliveroo, they give £12 off ur first order over £15, deffo a winner 🙌🙌",2025-09-14 02:20:35,0,Anae
Deliveroo,1,they keep delaying the arrival time. I ordered 3 hours ago. this is my first time ordering from this app. I have already paid for the meal.,2025-09-14 02:10:19,0,Mohamed Rishad
Deliveroo,1,uses illegal migrants as delivery drivers,2025-09-14 01:23:45,0,Harrison Everton
Deliveroo,1,fake offers,2025-09-14 00:56:39,0,Hatom Amro
Deliveroo,1,Took ages to arrive and was cold,2025-09-14 00:35:08,0,A Keo
Deliveroo,1,"gave me a £12 discount code but couldn't use it. Rip off, by the looks of it. I'll never use again. misleading",2025-09-13 23:29:36,0,Richard Rice
Deliveroo,4,good but drivers clearly don't get treated well,2025-09-13 23:17:02,0,Toby
Deliveroo,3,pizza arrived cold,2025-09-13 22:48:39,0,Cas McCaffrey
Deliveroo,5,please add favourites but great app,2025-09-13 21:26:54,0,Kirsty
Deliveroo,5,all well so far but the 12 first order didn't come off x,2025-09-13 18:22:58,0,Hilda Jeffery
Deliveroo,4,I don't like being forced to save my card information. I want the option to save or not save my card information.,2025-09-13 18:18:21,0,Ron Warr
Deliveroo,5,easy to order and a good choice of restaurants,2025-09-13 17:17:09,0,Gill Giraud
Deliveroo,5,brilliant service. Thanks.,2025-09-13 16:50:02,0,Anne Hone
Deliveroo,1,Constant issues with orders via this app,2025-09-13 15:40:12,0,Nic
Deliveroo,5,good baby,2025-09-13 09:51:06,0,Noone Withme
Deliveroo,1,"Customer service is absolutely rubbish. Food was not prepared freshly, it was cold, probably sitting in the container for hours. Deliveroo's ""amazing"" customer support refunded 8 dhs out of 51 dhs I paid. Out of all the apps this is the worst, their customer support lack's understanding, problem solving skills.",2025-09-13 09:09:31,10,Jad Dxb
Deliveroo,5,nice app for now on starting and let's update in future maybe 🤔🧐.,2025-09-13 08:24:10,0,Mohamed ibrahim Mohd farook
Deliveroo,1,very bad I didn't receive my order but they are not helping you or give you a solution they don't return my money or send the food very bad customer service not recommended.,2025-09-13 03:12:55,0,WJ Abdullah
Deliveroo,3,sometimes great sometimes have missing items,2025-09-12 23:39:09,0,Nat Matthews
Deliveroo,1,been charged Twice,2025-09-12 22:53:39,0,Syful Islam
Deliveroo,5,excellent service,2025-09-12 21:49:00,0,Eleri Hourahane
Deliveroo,1,They make it impossible to cancel your gold or silver subscription. no option to on the website or app. you have to contact customer service who dont get back you. This is illegal and have contacted the relevant Ombudsman. I will be deleting my account and making sure I get no additional subscription charges or I will take them to small claims court.,2025-09-12 20:33:44,1,Bill Birsay
Deliveroo,5,delivery guy was so nice,2025-09-12 18:50:19,0,Kendra Chapman
Deliveroo,1,"RUBBISH! DO NOT USE! delivered my order over ten mins late and refused a refund even though there t&c says the have to , customer right act 2015 , gives us cuatomers the right to a refund if there order ia not delivered in the time frame. we will now be going to court.",2025-09-12 18:03:26,0,Kristen Morley
Deliveroo,1,really poor customer service. I accidentally put the wrong address and tried to change it instantly. I wasn't able too and customer service were very slow and unhelpful trying to sort a very simple issue.,2025-09-12 18:00:02,0,Lewis Haines-Morgan
Deliveroo,5,"The cakes were absolutely delicious! Fresh, soft, and full of flavor. You can really tell the quality in every bite. I'll definitely be ordering again soon!",2025-09-12 16:13:38,0,Ricardo Camargo
Deliveroo,3,"it is a very good thing, but it is more expensive than going to the restaurant itself. of course there is a delivery fee, but the items themselves are more pricy too. like when going to McDonald's, a mc flurry is 8aed but on deliveroo it is 10aed.",2025-09-12 16:07:20,0,MAISOORA habibzadeh
Deliveroo,4,"Usable but not the best food delivery experience. The biggest pain point for me is to leave a message to the merchant. There is no venue in the order process to leave some notes to describe my needs, such as delayed pickup time, spicy level, etc. It is just a small and easy feature, which will save a lot of time for Deliveroo cust care.",2025-09-12 11:33:44,0,Mei Li
Deliveroo,5,service 💯,2025-09-12 02:55:34,0,Ratan Bepari
Deliveroo,1,Can't set location for my address 😔,2025-09-12 02:09:36,0,Divesh Jain
Deliveroo,2,the offers have not come off,2025-09-12 00:32:41,0,David Thomas
Deliveroo,2,"A once reliable company, let down by greed, plus declining standards of drivers and customer service. Too many deliveries involve stops along the way, ensuring the food is subpar on arrival. Complain and you get an insultingly small refund. No compensation for missing items. My advice would be to use a credit card with the app so you can get your full money back when inevitably let down.",2025-09-12 00:23:26,0,Adam Jenner
Deliveroo,1,Your driver has 20 more orders to deliver before yours. also don't forget to sign-up for deliveroo premium.,2025-09-11 23:43:44,0,Stefan Chiric
Deliveroo,1,Very silly and confusing how they make the adds on very tricky and take long time,2025-09-11 23:20:21,0,WAM
Deliveroo,1,Constant bad experience of delivery service,2025-09-11 23:00:11,0,Christian
Deliveroo,1,Literally the rudest customer service. Avoid,2025-09-11 21:33:37,0,Chinny Nwuba
Deliveroo,1,your Web site is so slow. you can not delete anything as there is no delete button. way to slow to to load up your pages from the deferent companies that you have on your site. you csn do so much better than this. took me 30min to place an order when if your site was working properly should have taken no more than 15min. you need to speed up your website.,2025-09-11 20:51:14,0,Kirstan Young
Deliveroo,4,Needs a better map system for drivers. They can't consistently find my villa.,2025-09-11 15:34:44,0,Feras Alhamdan
Deliveroo,1,Would give 0 stars if possible. Recommend nobody to use this app. Grab and foodpanda are great alternatives. Selected the wrong address initially and the app refuse to let me change address even before the order was picked up. Had to wait for the rider to be reaching the address before I could contact him via app and request for him to change. I even had to tip him extra for him to deliver to the new address which was only 3 minutes away because the app forces him to go to the original address.,2025-09-11 09:08:50,1,Jonathan Koh
Deliveroo,1,scam first give offer on first order then failed payment and removed the offer without getting anything.,2025-09-11 01:53:13,0,Silu बाबा
Deliveroo,3,Stop asking for microphone permissions. Denied and still keeps asking every time.,2025-09-11 01:47:22,0,William Walls
Deliveroo,1,driver does not know how to read a map,2025-09-11 00:56:07,0,Norman Noel
Deliveroo,1,"si prendono i soldi e si tengono il cibo, e nella chat di assistenza dicono è giusti così.",2025-09-11 00:41:43,0,Anna Barbaglia
Deliveroo,1,Unable to enter first time customer code to get the discount. Do not use this app if you want the advertised deals. The coupon codes are only for certain addresses that are only disclosed if you click on the terms of the services document.,2025-09-10 23:24:55,0,Shawna Veit
Deliveroo,5,good,2025-09-10 23:19:05,0,Muhammad hussain official
Deliveroo,2,I couldn't get the discount SAVE12UK as a first time user.,2025-09-10 22:35:45,0,Lopita Huq
Deliveroo,1,€5 delivery/service charge in 2023? 7-8€ now... That's the price of a meal. Horrendous charges. Not worth it.,2025-09-10 22:29:59,0,Stillstanden1
Deliveroo,5,"Like the app. Support is ok, at least when the order was not delivered I got a full refund, but it took a lot of time.",2025-09-10 21:46:09,0,Ilia Elizarov
Deliveroo,3,good app,2025-09-10 20:51:46,0,Cee Smith
Deliveroo,1,Hires illegal immigrants with little to no checks.,2025-09-10 19:48:46,0,Tayla Wilson
